epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
,,,,,,,,,,,7.8125e-06,,34914
759,4.7084540710784495e-06,1.1328744449201622e-06,1.1328744449201622e-06,1.66078407914938e-07,1.653446872751374e-07,7.336890539555441e-10,3.409500777706853e-06,3.308771212573447e-08,1.007296801525115e-09,9.46380077948561e-06,,0.603686511516571,34959
,,,,,,,,,,,7.8125e-06,,34960
760,4.75200704386225e-06,1.1610470664891182e-06,1.1610470664891182e-06,1.659680037846556e-07,1.6524575130461017e-07,7.222877296264585e-10,3.424991518841125e-06,3.314725205427749e-08,1.1026738411246129e-09,9.369565304950811e-06,,0.6036863327026367,35005
,,,,,,,,,,,7.8125e-06,,35006
761,4.7147304940153845e-06,1.13541386781435e-06,1.13541386781435e-06,1.6594262319813424e-07,1.6516776213393314e-07,7.748202635049495e-10,3.4133740882680286e-06,3.308927176703946e-08,1.044474728928435e-09,9.276468517782632e-06,,0.6036855578422546,35051
,,,,,,,,,,,7.8125e-06,,35052
762,4.7494322643615305e-06,1.1578558769542724e-06,1.1578558769542724e-06,1.6585423168180569e-07,1.6507094358075847e-07,7.832871018464971e-10,3.4257222978339996e-06,3.313736129939571e-08,1.1198642013710014e-09,9.185927410726435e-06,,0.6036849617958069,35097
,,,,,,,,,,,7.8125e-06,,35098
763,4.7197127059916966e-06,1.1383307310097734e-06,1.1383307310097734e-06,1.658141428606541e-07,1.6498667321229732e-07,8.273963181260058e-10,3.415568926357082e-06,3.308702645199446e-08,1.0686632689882458e-09,9.096603207581211e-06,,0.6036840677261353,35143
,,,,,,,,,,,7.8125e-06,,35144
764,4.750228526972933e-06,1.1574504696909571e-06,1.1574504696909571e-06,1.6574023220528034e-07,1.6488780829604366e-07,8.523420302886109e-10,3.4270390187884914e-06,3.313252960879254e-08,1.1378505915260462e-09,9.009675522975158e-06,,0.6036832928657532,35189
,,,,,,,,,,,7.8125e-06,,35190
765,4.725145572592737e-06,1.1415945664339233e-06,1.1415945664339233e-06,1.6568640148761915e-07,1.648016478839054e-07,8.847579335835576e-10,3.4178642636106815e-06,3.308705132099021e-08,1.0915894854690578e-09,8.923985660658218e-06,,0.603682279586792,35235
,,,,,,,,,,,7.8125e-06,,35236
766,4.754075234814081e-06,1.158520490207593e-06,1.158520490207593e-06,1.656289612128603e-07,1.6470286823278002e-07,9.261413302930066e-10,3.4299253002245678e-06,3.313538954330397e-08,1.1638658925505752e-09,8.840586815495044e-06,,0.6036815047264099,35281
,,,,,,,,,,,7.8125e-06,,35282
767,4.732809884444578e-06,1.1451413683971623e-06,1.1451413683971623e-06,1.6556010962176515e-07,1.6461024188174633e-07,9.497946873437968e-10,3.422107965889154e-06,3.309607166102069e-08,1.1250150810937498e-09,8.758431249589194e-06,,0.6036806106567383,35327
,,,,,,,,,,,7.8125e-06,,35328
768,4.761050604429329e-06,1.160263877864054e-06,1.160263877864054e-06,1.6553187265344604e-07,1.645240104153345e-07,1.0077370049543788e-09,3.435255393924308e-06,3.314922025765554e-08,1.2033350982321167e-09,8.678483936819248e-06,,0.6036796569824219,35373
,,,,,,,,,,,7.8125e-06,,35374
769,4.743742010759888e-06,1.1488125437608687e-06,1.1488125437608687e-06,1.654583456911496e-07,1.6442534445104684e-07,1.0329717081702938e-09,3.4294705528736813e-06,3.3118290332367906e-08,1.1764220708698758e-09,8.599788998253644e-06,,0.6036786437034607,35419
,,,,,,,,,,,7.8125e-06,,35420
770,4.7710373110021465e-06,1.162268176813086e-06,1.162268176813086e-06,1.654413495089102e-07,1.6433081384548132e-07,1.1104842601028508e-09,3.44332829627092e-06,3.317448360462549e-08,1.2587997311186427e-09,8.523214091837872e-06,,0.6036775708198547,35465
,,,,,,,,,,,7.8125e-06,,35466
771,4.757770057040034e-06,1.152314666796883e-06,1.152314666796883e-06,1.6537241265268676e-07,1.642320910377748e-07,1.1402777611024817e-09,3.4400829918013187e-06,3.31537357567413e-08,1.2470987575952108e-09,8.447905202046968e-06,,0.6036763191223145,35511
,,,,,,,,,,,7.8125e-06,,35512
772,4.7838980208325665e-06,1.1643874131550547e-06,1.1643874131550547e-06,1.6536218083729182e-07,1.641271154539936e-07,1.234970792296508e-09,3.454148782111588e-06,3.3210667993444076e-08,1.3308237845066628e-09,8.37462539493572e-06,,0.6036751866340637,35557
,,,,,,,,,,,7.8125e-06,,35558
773,4.772959982801694e-06,1.1551577472346253e-06,1.1551577472346253e-06,1.6530830748706649e-07,1.6402218250277656e-07,1.2860711384732326e-09,3.4524941838753875e-06,3.319533803392005e-08,1.3296053147371367e-09,8.3025915955659e-06,,0.6036736369132996,35603
,,,,,,,,,,,7.8125e-06,,35604
774,4.797269411938032e-06,1.1659749361569993e-06,1.1659749361569993e-06,1.6532246149836283e-07,1.6391526003189938e-07,1.4071809273374924e-09,3.4659715311136097e-06,3.324894493061947e-08,1.4107783830041853e-09,8.232485015469138e-06,,0.6036723256111145,35649
,,,,,,,,,,,7.8125e-06,,35650
775,4.785507371707354e-06,1.1566838793442002e-06,1.1566838793442002e-06,1.6528665014448052e-07,1.638020705740928e-07,1.484642742077824e-09,3.4635359043022618e-06,3.3227966156346156e-08,1.4073967546934796e-09,8.16354531707475e-06,,0.6036707162857056,35695
,,,,,,,,,,,7.8125e-06,,35696
776,4.806766810361296e-06,1.1666160162349115e-06,1.1666160162349115e-06,1.6532361257759476e-07,1.6369295963158947e-07,1.6306140881994224e-09,3.4748277357721236e-06,3.327008002429466e-08,1.4781939006169864e-09,8.096410056168679e-06,,0.6036693453788757,35741
,,,,,,,,,,,7.8125e-06,,35742
777,4.79033769806847e-06,1.1564444548639585e-06,1.1564444548639585e-06,1.6533007851649018e-07,1.6359022936285328e-07,1.7397466800517236e-09,3.4685626815189607e-06,3.3229326845685137e-08,1.4563036332404522e-09,8.030288881855085e-06,,0.6036678552627563,35787
,,,,,,,,,,,7.8125e-06,,35788
778,4.80692779092351e-06,1.1656550213956507e-06,1.1656550213956507e-06,1.6541052616503293e-07,1.6348137421573483e-07,1.9292012432003958e-09,3.4758634228637675e-06,3.325119735109183e-08,1.507438618375545e-09,7.965821168909315e-06,,0.6036660075187683,35833
,,,,,,,,,,,7.8125e-06,,35834
779,4.783528311236296e-06,1.1541326330188895e-06,1.1541326330188895e-06,1.654349972568525e-07,1.6337868657956278e-07,2.0562789249112257e-09,3.4639604109543143e-06,3.318189101264579e-08,1.4577062890097636e-09,7.902175639173947e-06,,0.6036641597747803,35879
,,,,,,,,,,,7.8125e-06,,35880
780,4.7965750127332285e-06,1.163326714959112e-06,1.163326714959112e-06,1.6552860415686155e-07,1.6325525109550654e-07,2.273367716298935e-09,3.467720489425119e-06,3.318521279993547e-08,1.491990087032491e-09,7.840063517505769e-06,,0.6036626696586609,35925
,,,,,,,,,,,7.8125e-06,,35926
781,4.767858172272099e-06,1.1503636869747424e-06,1.1503636869747424e-06,1.6554938042645517e-07,1.6313383355281985e-07,2.4155850653073685e-09,3.451945076449192e-06,3.309592244704618e-08,1.423530182620425e-09,7.778619874443393e-06,,0.6036611199378967,35971
,,,,,,,,,,,7.8125e-06,,35972
782,4.782128598890267e-06,1.16077353595756e-06,1.16077353595756e-06,1.6565385863032134e-07,1.6302081462526985e-07,2.6330251312600694e-09,3.4557015169411898e-06,3.309826013264683e-08,1.458750786831331e-09,7.718689630564768e-06,,0.603659451007843,36017
,,,,,,,,,,,7.8125e-06,,36018
783,4.7520679800072685e-06,1.1464956060081022e-06,1.1464956060081022e-06,1.6565191174322536e-07,1.6290370297156187e-07,2.7482260911426692e-09,3.439920419623377e-06,3.3007907518367574e-08,1.3912986318587173e-09,7.659356924705207e-06,,0.6036581993103027,36063
,,,,,,,,,,,7.8125e-06,,36064
784,4.7724388423375785e-06,1.1595570867939387e-06,1.1595570867939387e-06,1.6570722038977692e-07,1.6278039538519806e-07,2.9268274470695133e-09,3.4471750041120686e-06,3.302752560330191e-08,1.4442219642418763e-09,7.601619017805206e-06,,0.6036567091941833,36109
,,,,,,,,,,,7.8125e-06,,36110
785,4.742616511066444e-06,1.143730514741037e-06,1.143730514741037e-06,1.6564349891723396e-07,1.6266746172277635e-07,2.9759925634920137e-09,3.4332422274019336e-06,3.294583450497157e-08,1.3865912862343066e-09,7.544439085904742e-06,,0.6036551594734192,36155
,,,,,,,,,,,7.8125e-06,,36156
786,4.770498435391346e-06,1.1604889778027427e-06,1.1604889778027427e-06,1.6566910687743075e-07,1.625546843797565e-07,3.1144373746627707e-09,3.444341473368695e-06,3.2985990827683054e-08,1.4574268458744655e-09,7.488959909096593e-06,,0.6036540269851685,36201
,,,,,,,,,,,7.8125e-06,,36202
787,4.738442385132657e-06,1.1421379895182326e-06,1.1421379895182326e-06,1.655403423228563e-07,1.624294014845873e-07,3.1109645970417432e-09,3.430764763834304e-06,3.290564976055066e-08,1.4019946315002585e-09,7.433949576807208e-06,,0.6036529541015625,36247
,,,,,,,,,,,7.8125e-06,,36248
788,4.773904038302135e-06,1.1632338328126934e-06,1.1632338328126934e-06,1.6553097736959899e-07,1.622999548089865e-07,3.2310194519880042e-09,3.44513910022215e-06,3.296378991990423e-08,1.4876047060852216e-09,7.380748684227001e-06,,0.6036520004272461,36293
,,,,,,,,,,,7.8125e-06,,36294
789,4.736830305773765e-06,1.1411375453462824e-06,1.1411375453462824e-06,1.6542232117444655e-07,1.6219145493323595e-07,3.2308995479013447e-09,3.430270680837566e-06,3.287599525947371e-08,1.4267134140766302e-09,7.327870207518572e-06,,0.6036509871482849,36339
,,,,,,,,,,,7.8125e-06,,36340
790,4.780234576173825e-06,1.1669862942653708e-06,1.1669862942653708e-06,1.6541038405648578e-07,1.6207252429012442e-07,3.3378451114174368e-09,3.447838025749661e-06,3.295060224672852e-08,1.5277737963614868e-09,7.276917585841147e-06,,0.6036502718925476,36385
,,,,,,,,,,,7.8125e-06,,36386
791,4.736564733320847e-06,1.140511699304625e-06,1.140511699304625e-06,1.6528434798601666e-07,1.6194736929264764e-07,3.3369578211761564e-09,3.4307684018131113e-06,3.285017768916987e-08,1.4575137763372936e-09,7.226110483316006e-06,,0.6036492586135864,36431
,,,,,,,,,,,7.8125e-06,,36432
792,4.788405476574553e-06,1.1712737659763661e-06,1.1712737659763661e-06,1.652924197514949e-07,1.6182855233637383e-07,3.4638769630390698e-09,3.451839347690111e-06,3.2941503746997114e-08,1.576894947952212e-09,7.1773565650801174e-06,,0.6036486625671387,36477
,,,,,,,,,,,7.8125e-06,,36478
793,4.7377366172440816e-06,1.1404416682125884e-06,1.1404416682125884e-06,1.6517275014393817e-07,1.6170150729521993e-07,3.471274823141357e-09,3.4321221846767003e-06,3.282605476329081e-08,1.4951700988419248e-09,7.128563993319403e-06,,0.6036481261253357,36523
,,,,,,,,,,,7.8125e-06,,36524
794,4.798253939952701e-06,1.1760644156311173e-06,1.1760644156311173e-06,1.6521300949534634e-07,1.6158065818672185e-07,3.632339096171222e-09,3.4569766285130754e-06,3.293402173198956e-08,1.6357520893350852e-09,7.0819578468217514e-06,,0.6036476492881775,36569
,,,,,,,,,,,7.8125e-06,,36570
795,4.739484211313538e-06,1.1406183375584078e-06,1.1406183375584078e-06,1.6507483735495043e-07,1.614516094150531e-07,3.623255695472949e-09,3.433790880080778e-06,3.2799096771896075e-08,1.5388078589140264e-09,7.035108410491375e-06,,0.603646457195282,36615
,,,,,,,,,,,7.8125e-06,,36616
796,4.810412519873353e-06,1.1819419114544871e-06,1.1819419114544871e-06,1.6518784207164572e-07,1.6133708413690329e-07,3.850703755858831e-09,3.4632837468961952e-06,3.292643313557164e-08,1.7063971347042184e-09,6.990614565438591e-06,,0.6036459803581238,36661
,,,,,,,,,,,7.8125e-06,,36662
797,4.741536486108089e-06,1.1409916851334856e-06,1.1409916851334856e-06,1.6499004118486482e-07,1.6120806378694397e-07,3.781972957028756e-09,3.4355546176811913e-06,3.276696958209868e-08,1.5885791571079722e-09,6.9456327764783055e-06,,0.6036445498466492,36707
,,,,,,,,,,,7.8125e-06,,36708
798,4.825876658287598e-06,1.1896294154212228e-06,1.1896294154212228e-06,1.6515669187811e-07,1.610791855455318e-07,4.077526316592639e-09,3.4710899399215123e-06,3.291874151045704e-08,1.7921633066464437e-09,6.903238045197213e-06,,0.6036434769630432,36753
,,,,,,,,,,,7.8125e-06,,36754
799,4.743593763123499e-06,1.1414244909246918e-06,1.1414244909246918e-06,1.6489022414134524e-07,1.609564463933566e-07,3.9337337831568675e-09,3.4372787922620773e-06,3.272817394872618e-08,1.6446132233838284e-09,6.860044777567964e-06,,0.6036414504051208,36799
,,,,,,,,,,,7.8125e-06,,36800
800,4.845882358495146e-06,1.1994931128356257e-06,1.1994931128356257e-06,1.650999621460869e-07,1.6082972820186114e-07,4.2702659186488745e-09,3.481289013507194e-06,3.2915906444941356e-08,1.8969863457840574e-09,6.819761892984388e-06,,0.6036397218704224,36845
,,,,,,,,,,,7.8125e-06,,36846
801,4.746137165057007e-06,1.1417891983001027e-06,1.1417891983001027e-06,1.6470916364141885e-07,1.6069046182565216e-07,4.0186285410470646e-09,3.439639385760529e-06,3.268860737648538e-08,1.7077816938382284e-09,6.778289389330894e-06,,0.6036367416381836,36891
,,,,,,,,,,,7.8125e-06,,36892
802,4.870792963629356e-06,1.2111433989048237e-06,1.2111433989048237e-06,1.6493190457822493e-07,1.6057835239280394e-07,4.353450933081149e-09,3.4947174754051957e-06,3.292516481678831e-08,2.0220083385424914e-09,6.740139269822976e-06,,0.6036345362663269,36937
,,,,,,,,,,,7.8125e-06,,36938
803,4.748711944557726e-06,1.1413682159400196e-06,1.1413682159400196e-06,1.6441097727692977e-07,1.604496873142125e-07,3.961283301379126e-09,3.4429326660756487e-06,3.265546411057585e-08,1.7738585045279365e-09,6.7003106778429355e-06,,0.6036301851272583,36983
,,,,,,,,,,,7.8125e-06,,36984
804,4.897591679764446e-06,1.2231161008458002e-06,1.2231161008458002e-06,1.6460970186926716e-07,1.6032316807468305e-07,4.286537347297781e-09,3.5098660191579256e-06,3.2945589367727734e-08,2.153064615484368e-09,6.664256488875253e-06,,0.6036268472671509,37029
,,,,,,,,,,,7.8125e-06,,37030
805,4.748800620291149e-06,1.139584242082492e-06,1.139584242082492e-06,1.639919418039426e-07,1.6018624648950208e-07,3.805659787303739e-09,3.4452250474714674e-06,3.262442760387785e-08,1.8278202285060274e-09,6.625947207794525e-06,,0.6036216020584106,37075
,,,,,,,,,,,7.8125e-06,,37076
806,4.920813353237463e-06,1.2337746966295526e-06,1.2337746966295526e-06,1.641888900394406e-07,1.6007018643904303e-07,4.118687613186012e-09,3.522849965520436e-06,3.296298700661282e-08,2.2655124443105024e-09,6.591844794456847e-06,,0.6036171317100525,37121
,,,,,,,,,,,7.8125e-06,,37122
807,4.743772024085047e-06,1.1360821190464776e-06,1.1360821190464776e-06,1.6351243914414226e-07,1.5993335011899035e-07,3.579064600245374e-09,3.4441766274539987e-06,3.2585074194457775e-08,1.856690690082985e-09,6.554882929776795e-06,,0.6036108136177063,37167
,,,,,,,,,,,7.8125e-06,,37168
808,4.9382829274691176e-06,1.2427489082256216e-06,1.2427489082256216e-06,1.6373979860873078e-07,1.598173895445143e-07,3.92238197477468e-09,3.5317941637913464e-06,3.29674811894165e-08,2.350461381084301e-09,6.522551302623469e-06,,0.6036059856414795,37213
,,,,,,,,,,,7.8125e-06,,37214
809,4.734237791126361e-06,1.1313617278574384e-06,1.1313617278574384e-06,1.6305023109453032e-07,1.5968070954386349e-07,3.369509116168956e-09,3.4398253774270415e-06,3.253500935329612e-08,1.8632471121549088e-09,6.486784968728898e-06,,0.6035990118980408,37259
,,,,,,,,,,,3.90625e-06,,37260
810,4.712073405244155e-06,1.1674858342303196e-06,1.1674858342303196e-06,1.6123999557748903e-07,1.5953790466483042e-07,1.7020892473240679e-09,3.3833471206889953e-06,3.224864641993008e-08,1.5848209411473135e-09,6.451290573750157e-06,,0.6035923957824707,37305
,,,,,,,,,,,3.90625e-06,,37306
811,4.468445695238188e-06,1.0544981705606915e-06,1.0544981705606915e-06,1.6006087832920457e-07,1.5945715858833864e-07,6.0370275445365e-10,3.2538869163545314e-06,3.171964380044301e-08,8.192339029378104e-10,6.411633876268752e-06,,0.6035982370376587,37351
,,,,,,,,,,,3.90625e-06,,37352
812,4.555323812382994e-06,1.1165745945618255e-06,1.1165745945618255e-06,1.599084384906746e-07,1.5934963926156342e-07,5.587957319086456e-10,3.278842086729128e-06,3.177767027295886e-08,1.0107464865072302e-09,6.374507393047679e-06,,0.6036022305488586,37397
,,,,,,,,,,,3.90625e-06,,37398
813,4.482963504415238e-06,1.0683179425541312e-06,1.0683179425541312e-06,1.5991709290119616e-07,1.593000718003168e-07,6.170950972439471e-10,3.254727971579996e-06,3.167612661059138e-08,8.711553700635477e-10,6.336676506180083e-06,,0.603602409362793,37443
,,,,,,,,,,,3.90625e-06,,37444
814,4.537542281468632e-06,1.1049168051613378e-06,1.1049168051613378e-06,1.598164658389578e-07,1.5921946783237217e-07,5.971313443708937e-10,3.2728091809985926e-06,3.1738110806145414e-08,9.899855379913447e-10,6.300694167293841e-06,,0.6036024689674377,37489
,,,,,,,,,,,3.90625e-06,,37490
815,4.49285471404437e-06,1.0765594424810843e-06,1.0765594424810843e-06,1.598134673486129e-07,1.5917595419523423e-07,6.375487360266163e-10,3.2564812499913387e-06,3.1669390665456376e-08,8.954243457814925e-10,6.264537205424858e-06,,0.6036013960838318,37535
,,,,,,,,,,,3.90625e-06,,37536
816,4.529498710326152e-06,1.0999796131727635e-06,1.0999796131727635e-06,1.597128829189387e-07,1.5907886563581997e-07,6.340998837117695e-10,3.2698064842406893e-06,3.171513185407093e-08,9.82931069870574e-10,6.229836344573414e-06,,0.6036003828048706,37581
,,,,,,,,,,,3.90625e-06,,37582
817,4.5003898776485585e-06,1.0821411251527024e-06,1.0821411251527024e-06,1.5970370270679268e-07,1.5903539463124616e-07,6.682923103795702e-10,3.2585448934696615e-06,3.1666459676671366e-08,9.189938809939235e-10,6.195247351570288e-06,,0.6035990715026855,37627
,,,,,,,,,,,3.90625e-06,,37628
818,4.525395979726454e-06,1.0974524684570497e-06,1.0974524684570497e-06,1.5963347266279015e-07,1.589568086046711e-07,6.7658972868756e-10,3.268309910708922e-06,3.169917661693944e-08,9.839158376934165e-10,6.161850251373835e-06,,0.6035977005958557,37673
,,,,,,,,,,,3.90625e-06,,37674
819,4.506960067374166e-06,1.0863168427022174e-06,1.0863168427022174e-06,1.5960532095959934e-07,1.5889490612153168e-07,7.103754251502892e-10,3.2610380458208965e-06,3.1666250066564317e-08,9.441284420930174e-10,6.128752829681616e-06,,0.6035957932472229,37719
,,,,,,,,,,,3.90625e-06,,37720
820,4.524078121903585e-06,1.0963154863929958e-06,1.0963154863929958e-06,1.5956055676724645e-07,1.5883298942753754e-07,7.275574032128418e-10,3.2682009987183847e-06,3.16889270379761e-08,9.93092941214968e-10,6.096659035392804e-06,,0.6035943627357483,37765
,,,,,,,,,,,3.90625e-06,,37766
821,4.512997293204535e-06,1.0895072364291991e-06,1.0895072364291991e-06,1.5952693388499029e-07,1.5876483416832343e-07,7.620419295584213e-10,3.2639629807817983e-06,3.1667617861330655e-08,9.720069193974723e-10,6.064985882403562e-06,,0.603592574596405,37811
,,,,,,,,,,,3.90625e-06,,37812
822,4.5244537432154175e-06,1.0959020073642023e-06,1.0959020073642023e-06,1.5946595510740735e-07,1.5868434388721653e-07,7.816105540570106e-10,3.269086164436885e-06,3.168227280525571e-08,1.0085852153451924e-09,6.034175385138951e-06,,0.6035909652709961,37857
,,,,,,,,,,,3.90625e-06,,37858
823,4.518236437434098e-06,1.0917941608568071e-06,1.0917941608568071e-06,1.594532932358561e-07,1.5863484748024348e-07,8.184555255752457e-10,3.2669890970282722e-06,3.1668921707250774e-08,1.0009751916228993e-09,6.003856469760649e-06,,0.6035892367362976,37903
,,,,,,,,,,,3.90625e-06,,37904
824,4.526082648226293e-06,1.0959437304336461e-06,1.0959437304336461e-06,1.5940433684136224e-07,1.5856264212743554e-07,8.417154195861087e-10,3.270734850957524e-06,3.167799889070011e-08,1.0293580432474414e-09,5.974301075184485e-06,,0.6035874485969543,37949
,,,,,,,,,,,3.90625e-06,,37950
825,4.522870312939631e-06,1.0934774081761134e-06,1.0934774081761134e-06,1.5935819419610198e-07,1.584842692636812e-07,8.739317047812278e-10,3.270035222158185e-06,3.1669635802700213e-08,1.0307085185345954e-09,5.9452722780406475e-06,,0.6035854816436768,37995
,,,,,,,,,,,3.90625e-06,,37996
826,4.527948021859629e-06,1.0959770406770986e-06,1.0959770406770986e-06,1.5930814356579504e-07,1.584141529065164e-07,8.940304052629244e-10,3.2726625249779318e-06,3.1673803135845446e-08,1.0528234950513138e-09,5.916926056670491e-06,,0.6035836338996887,38041
,,,,,,,,,,,3.90625e-06,,38042
827,4.5264196160133e-06,1.0944982022920158e-06,1.0944982022920158e-06,1.592754870216595e-07,1.5835645683637267e-07,9.190979644024821e-10,3.2726466088206507e-06,3.1667674704749516e-08,1.058792165054001e-09,5.889115982427029e-06,,0.603581428527832,38087
,,,,,,,,,,,3.90625e-06,,38088
828,4.529741090664174e-06,1.0960478675769991e-06,1.0960478675769991e-06,1.5921588669698394e-07,1.5828017296826147e-07,9.357594699110905e-10,3.274478103776346e-06,3.166810813581833e-08,1.0766681990403981e-09,5.861928457306931e-06,,0.603579580783844,38133
,,,,,,,,,,,3.90625e-06,,38134
829,4.528744284471031e-06,1.09505435830215e-06,1.09505435830215e-06,1.5915738060812146e-07,1.5819975374142814e-07,9.5764141061494e-10,3.2745331282058032e-06,3.166135797982861e-08,1.0839792397021597e-09,5.835264801135054e-06,,0.6035777926445007,38179
,,,,,,,,,,,3.90625e-06,,38180
830,4.530668320512632e-06,1.0959083738271147e-06,1.0959083738271147e-06,1.5909681394532527e-07,1.5812348408417165e-07,9.732999961542532e-10,3.275663630120107e-06,3.1658608179441217e-08,1.0980255593651123e-09,5.809172762383241e-06,,0.6035759449005127,38225
,,,,,,,,,,,3.90625e-06,,38226
831,4.529962097876705e-06,1.095175207410648e-06,1.095175207410648e-06,1.5906144312793913e-07,1.580720123683932e-07,9.894371988394823e-10,3.275725703133503e-06,3.16515560427888e-08,1.1057059712271666e-09,5.783588676422369e-06,,0.6035739779472351,38271
,,,,,,,,,,,3.90625e-06,,38272
832,4.5308379412745126e-06,1.0955926654787618e-06,1.0955926654787618e-06,1.5899063043889328e-07,1.57993682137203e-07,9.969073344606727e-10,3.2762543469289085e-06,3.1645754461351316e-08,1.1167888835927897e-09,5.758533461630577e-06,,0.6035718321800232,38317
,,,,,,,,,,,3.90625e-06,,38318
833,4.529951183940284e-06,1.0949901252388372e-06,1.0949901252388372e-06,1.5892135252215667e-07,1.5791334817549796e-07,1.0079265200246823e-09,3.276040160926641e-06,3.1636876229867994e-08,1.1235236074824684e-09,5.733961643272778e-06,,0.6035696864128113,38363
,,,,,,,,,,,3.90625e-06,,38364
834,4.530025762505829e-06,1.0950692512778915e-06,1.0950692512778915e-06,1.5884461390669458e-07,1.5783116680267995e-07,1.013516270909065e-09,3.2761117836344056e-06,3.162888617680437e-08,1.1322248694156656e-09,5.709883225790691e-06,,0.6035678386688232,38409
,,,,,,,,,,,3.90625e-06,,38410
835,4.5290435082279146e-06,1.094565050152596e-06,1.094565050152596e-06,1.5880037551596615e-07,1.5778174144998047e-07,1.018678807973572e-09,3.27567795466166e-06,3.161887107694383e-08,1.1379009956513642e-09,5.686266376869753e-06,,0.6035657525062561,38455
,,,,,,,,,,,3.90625e-06,,38456
836,4.528444151219446e-06,1.0943774668703554e-06,1.0943774668703554e-06,1.587217184351175e-07,1.5769938954690588e-07,1.0223520918728468e-09,3.275345079600811e-06,3.160887729336537e-08,1.1445692171818678e-09,5.6631097322679125e-06,,0.6035635471343994,38501
,,,,,,,,,,,3.90625e-06,,38502
837,4.52709673481877e-06,1.0938676950900117e-06,1.0938676950900117e-06,1.5864209501614823e-07,1.576191124286197e-07,1.022942619499645e-09,3.2745856515248306e-06,3.159684780484895e-08,1.1490158824400964e-09,5.640389645122923e-06,,0.6035614609718323,38547
,,,,,,,,,,,3.90625e-06,,38548
838,4.526129032456083e-06,1.0935906402664841e-06,1.0935906402664841e-06,1.5855823676247383e-07,1.5753489890357741e-07,1.023419571311024e-09,3.273979473306099e-06,3.1585578597059794e-08,1.1542202749126318e-09,5.618104296445381e-06,,0.6035594344139099,38593
,,,,,,,,,,,3.90625e-06,,38594
839,4.524518772086594e-06,1.0930104963335907e-06,1.0930104963335907e-06,1.5849906276343972e-07,1.5747522752462828e-07,1.0238474512647144e-09,3.273008360338281e-06,3.157255790142699e-08,1.1575350677972551e-09,5.5962327678571455e-06,,0.6035574078559875,38639
,,,,,,,,,,,3.90625e-06,,38640
840,4.523195002548164e-06,1.0926409004241577e-06,1.0926409004241577e-06,1.5842941536448052e-07,1.5740938863473275e-07,1.019998530082944e-09,3.272123421993456e-06,3.155999195314507e-08,1.1612526495952125e-09,5.574771876126761e-06,,0.6035556793212891,38685
,,,,,,,,,,,3.90625e-06,,38686
841,4.521392838796601e-06,1.0920618933596415e-06,1.0920618933596415e-06,1.5835112776585447e-07,1.5732723568362417e-07,1.023913842601587e-09,3.270979505032301e-06,3.154607242095153e-08,1.1637310004530832e-09,5.5537043408548925e-06,,0.6035537123680115,38731
,,,,,,,,,,,3.90625e-06,,38732
842,4.5197034523880575e-06,1.0915791790466756e-06,1.0915791790466756e-06,1.5826933008611377e-07,1.57244912202259e-07,1.0243026427048108e-09,3.269854460086208e-06,3.153207117634338e-08,1.1664804677735674e-09,5.53302425032598e-06,,0.603551983833313,38777
,,,,,,,,,,,3.90625e-06,,38778
843,4.517831257544458e-06,1.0910231367233791e-06,1.0910231367233791e-06,1.581833544150868e-07,1.57160783942345e-07,1.022545381701434e-09,3.2686252779967617e-06,3.1517750187504134e-08,1.1684945233625399e-09,5.512720690603601e-06,,0.6035499572753906,38823
,,,,,,,,,,,3.90625e-06,,38824
844,4.516056378633948e-06,1.0905185945375706e-06,1.0905185945375706e-06,1.58119974003057e-07,1.570991798871546e-07,1.020773132687225e-09,3.2674174690328073e-06,3.150345051494696e-08,1.1707314007125547e-09,5.4927872952248435e-06,,0.6035481691360474,38869
,,,,,,,,,,,3.90625e-06,,38870
845,4.5141000555304345e-06,1.0899387916651904e-06,1.0899387916651904e-06,1.5805106556854298e-07,1.570334688949515e-07,1.0175956743907477e-09,3.2661100703990087e-06,3.148877070202616e-08,1.172329677778805e-09,5.4732136050006375e-06,,0.6035462021827698,38915
,,,,,,,,,,,3.90625e-06,,38916
846,4.512141913437517e-06,1.0893811577261658e-06,1.0893811577261658e-06,1.5796587149452535e-07,1.569492269481998e-07,1.0165590591526552e-09,3.2647947136865696e-06,3.1473849304575197e-08,1.1740987071462428e-09,5.4539918892260175e-06,,0.6035439968109131,38961
,,,,,,,,,,,3.90625e-06,,38962
847,4.509913196670823e-06,1.0887586086028023e-06,1.0887586086028023e-06,1.578817858671755e-07,1.5686514132084994e-07,1.0166342212514223e-09,3.2632719921821263e-06,3.1458004201567746e-08,1.1747178785270762e-09,5.435110324469861e-06,,0.6035422682762146,39007
,,,,,,,,,,,3.90625e-06,,39008
848,4.50788047601236e-06,1.0882068863793393e-06,1.0882068863793393e-06,1.577981265654671e-07,1.5678108411520952e-07,1.0170764230821305e-09,3.261875008320203e-06,3.144274884903098e-08,1.1760032947449872e-09,5.416565727500711e-06,,0.6035405397415161,39053
,,,,,,,,,,,3.90625e-06,,39054
